Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Under paid,employee_count,Over Worked ,Number of Promotions,Year Since Last Promotion ,Salary Hike %,Number of company worked,Overtime,Distance from Home,Commute Category,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
176,59,Male,32,Education,4113,1,1,0,0,0,6,1,Yes,48,Far,Master’s Degree,Single,3,Entry,Medium,82,No,No,No,Good,Low,Left
177,47,Male,38,Media,6008,0,1,0,0,0,8,1,No,12,Medium,High School,Married,0,Mid,Small,49,Yes,No,No,Good,Medium,Stayed
178,58,Male,2,Media,6363,0,1,0,2,1,6,7,No,19,Medium,High School,Married,2,Mid,Large,27,No,No,No,Poor,Medium,Stayed
179,40,Female,27,Media,5980,1,1,0,0,0,25,7,No,35,Far,PhD,Single,2,Mid,Small,52,No,No,No,Good,High,Stayed
180,45,Female,10,Media,5475,1,1,0,0,0,10,3,No,99,Far,High School,Married,0,Mid,Medium,26,No,No,No,Good,Medium,Stayed
181,38,Female,7,Media,6160,0,1,0,2,2,29,2,No,53,Far,Bachelor’s Degree,Married,4,Entry,Medium,24,No,No,No,Good,High,Stayed
182,29,Male,9,Media,6336,0,1,0,1,2,15,0,No,95,Far,Bachelor’s Degree,Married,3,Entry,Medium,79,No,No,Yes,Poor,Low,Left
183,41,Female,29,Media,6243,0,1,0,0,0,6,4,No,78,Far,Bachelor’s Degree,Married,4,Entry,Medium,55,No,No,Yes,Poor,High,Left
184,38,Male,14,Media,5733,1,1,0,1,4,22,5,No,12,Medium,Bachelor’s Degree,Married,2,Mid,Medium,62,No,No,No,Poor,High,Stayed
185,51,Female,16,Technology,8988,1,1,0,1,4,8,6,Yes,94,Far,High School,Married,1,Entry,Small,36,No,No,No,Good,High,Stayed
186,38,Female,22,Media,5744,1,1,0,1,3,18,6,No,95,Far,Associate Degree,Married,3,Entry,Medium,62,No,No,No,Poor,Low,Left
187,46,Female,14,Finance,6555,1,1,0,0,0,7,2,No,4,Near,Master’s Degree,Single,0,Mid,Small,92,Yes,No,No,Good,Low,Stayed
188,53,Male,23,Technology,7633,1,1,0,0,0,5,3,No,44,Far,Bachelor’s Degree,Divorced,2,Mid,Medium,91,No,No,No,Fair,Very High,Left
189,41,Male,26,Education,4724,0,1,0,1,2,6,1,No,7,Near,Bachelor’s Degree,Single,2,Senior,Medium,80,No,No,No,Poor,Low,Stayed
190,28,Male,4,Technology,9892,0,1,0,2,3,22,6,No,9,Near,Associate Degree,Single,4,Entry,Medium,20,No,No,No,Good,Very High,Left
191,34,Male,6,Technology,10220,0,1,0,1,2,19,1,Yes,97,Far,Associate Degree,Single,1,Entry,Small,41,Yes,No,No,Good,Very High,Left
192,33,Male,12,Education,2386,1,1,1,1,2,15,3,Yes,73,Far,Bachelor’s Degree,Married,0,Mid,Medium,64,No,No,No,Good,High,Left
193,38,Male,25,Finance,10903,0,1,0,2,2,22,5,Yes,29,Medium,Associate Degree,Single,0,Senior,Medium,63,No,No,No,Fair,Low,Stayed
194,52,Male,19,Media,6139,0,1,0,2,2,11,2,No,68,Far,Master’s Degree,Divorced,0,Entry,Small,92,No,No,No,Poor,Low,Left
195,19,Male,11,Education,4410,1,1,0,2,1,15,5,Yes,42,Far,Bachelor’s Degree,Single,1,Entry,Medium,25,No,No,No,Good,Medium,Left
196,46,Male,17,Technology,6977,1,1,0,0,0,12,5,No,8,Near,Associate Degree,Married,0,Mid,Medium,74,No,No,No,Fair,Very High,Stayed
197,27,Female,12,Finance,9249,0,1,0,0,0,18,1,Yes,32,Far,Bachelor’s Degree,Single,0,Entry,Large,22,No,No,No,Poor,Very High,Left
198,59,Male,40,Healthcare,8328,0,1,0,0,0,7,3,No,46,Far,Associate Degree,Single,0,Entry,Small,44,No,No,Yes,Poor,Low,Left
199,58,Female,44,Healthcare,8331,0,1,0,2,1,10,6,No,38,Far,Associate Degree,Divorced,1,Mid,Small,117,No,No,No,Good,Very High,Left
200,50,Male,42,Technology,7639,1,1,0,0,0,10,3,No,91,Far,High School,Married,0,Entry,Medium,49,No,No,No,Good,High,Left
201,48,Female,31,Technology,11164,0,1,0,3,1,11,6,No,72,Far,High School,Single,1,Mid,Medium,74,No,No,No,Poor,Low,Left
202,57,Male,18,Technology,8580,1,1,0,1,2,10,6,No,84,Far,Bachelor’s Degree,Single,3,Entry,Medium,60,Yes,No,No,Fair,Medium,Stayed
203,50,Male,30,Healthcare,8113,0,1,0,0,0,6,0,No,19,Medium,High School,Single,0,Senior,Medium,78,No,No,No,Good,Low,Stayed
204,22,Male,5,Healthcare,9117,0,1,0,0,0,15,0,No,7,Near,Bachelor’s Degree,Single,4,Mid,Small,34,No,No,No,Excellent,Medium,Stayed
205,28,Male,6,Technology,8571,1,1,0,0,0,16,1,No,35,Far,Associate Degree,Married,2,Entry,Small,55,No,No,No,Good,High,Left
206,19,Female,6,Finance,9016,0,1,0,0,0,14,3,No,28,Medium,Master’s Degree,Married,1,Entry,Medium,48,No,No,Yes,Good,Low,Left
207,47,Female,16,Technology,9128,0,1,0,1,2,7,3,No,90,Far,PhD,Divorced,3,Senior,Small,17,No,No,No,Good,High,Stayed
208,33,Male,19,Technology,9380,0,1,0,1,3,18,5,No,65,Far,PhD,Married,3,Mid,Medium,53,No,No,No,Poor,Low,Stayed
209,31,Female,14,Technology,8143,1,1,0,1,3,14,2,Yes,54,Far,Associate Degree,Single,0,Senior,Small,77,No,No,No,Good,Medium,Left
210,26,Male,5,Healthcare,8268,0,1,0,4,4,23,6,No,6,Near,Master’s Degree,Single,4,Mid,Large,53,No,No,No,Excellent,Medium,Stayed
211,51,Male,28,Healthcare,7345,1,1,0,1,3,9,3,No,43,Far,High School,Single,0,Entry,Medium,29,No,No,No,Poor,Low,Left
212,44,Male,34,Technology,10286,0,1,0,1,3,11,3,No,63,Far,High School,Married,4,Entry,Medium,53,Yes,No,No,Excellent,Very High,Stayed
213,30,Male,20,Education,4281,1,1,0,0,0,10,7,No,63,Far,High School,Single,4,Mid,Medium,61,No,No,Yes,Good,Medium,Stayed
214,55,Male,8,Finance,12985,0,1,0,2,4,5,6,No,41,Far,Master’s Degree,Married,4,Mid,Medium,22,No,No,No,Fair,Low,Left
215,33,Male,16,Media,5629,1,1,0,0,0,13,3,No,15,Medium,Bachelor’s Degree,Single,1,Senior,Medium,46,No,No,No,Fair,Low,Left
216,27,Male,9,Finance,9279,0,1,0,2,2,10,1,No,69,Far,High School,Married,1,Mid,Medium,36,No,No,No,Good,Very High,Stayed
217,49,Female,41,Technology,8549,1,1,0,1,4,9,5,No,13,Medium,Bachelor’s Degree,Married,0,Entry,Small,60,No,No,No,Good,Low,Left
218,41,Male,21,Finance,7838,1,1,0,2,3,7,7,Yes,99,Far,Associate Degree,Divorced,3,Entry,Large,69,No,No,No,Poor,High,Left
219,27,Female,2,Media,5196,1,1,0,1,1,23,6,No,75,Far,Bachelor’s Degree,Married,1,Mid,Large,18,No,No,No,Poor,Low,Left
220,22,Female,2,Healthcare,8184,0,1,0,1,4,12,7,No,98,Far,Bachelor’s Degree,Single,6,Entry,Small,79,Yes,No,No,Excellent,Medium,Left
221,22,Female,8,Education,4522,0,1,0,0,0,8,6,Yes,18,Medium,Master’s Degree,Married,0,Entry,Medium,26,Yes,No,No,Fair,Very High,Stayed
222,50,Male,36,Education,4911,0,1,0,1,3,10,2,No,59,Far,Bachelor’s Degree,Married,4,Mid,Small,94,Yes,No,No,Fair,Medium,Stayed
223,20,Female,8,Finance,8713,0,1,0,1,1,14,6,No,82,Far,Bachelor’s Degree,Single,0,Mid,Medium,25,No,Yes,No,Good,High,Left
224,36,Female,9,Healthcare,9055,0,1,0,0,0,27,2,No,61,Far,Bachelor’s Degree,Divorced,4,Mid,Large,24,Yes,No,Yes,Good,Medium,Stayed
225,34,Male,10,Finance,8721,0,1,0,0,0,16,5,No,76,Far,Associate Degree,Married,0,Entry,Large,11,Yes,No,No,Good,Low,Stayed
226,38,Male,14,Media,4496,1,1,0,3,1,21,3,Yes,76,Far,Bachelor’s Degree,Married,0,Entry,Small,86,No,No,Yes,Poor,Low,Left
227,20,Female,6,Healthcare,5970,1,1,0,1,4,8,7,Yes,54,Far,Associate Degree,Married,2,Entry,Small,27,No,No,No,Good,Low,Left
228,42,Female,6,Healthcare,7741,1,1,0,0,0,7,7,No,4,Near,Master’s Degree,Divorced,3,Entry,Small,28,No,No,No,Good,High,Stayed
229,48,Female,40,Technology,9533,0,1,0,1,4,12,0,No,81,Far,PhD,Single,5,Senior,Medium,61,No,No,No,Good,Medium,Stayed
230,29,Female,15,Education,4738,0,1,0,0,0,25,6,Yes,76,Far,Associate Degree,Single,4,Entry,Large,35,Yes,No,No,Good,Medium,Left
231,32,Female,6,Media,5879,1,1,0,0,0,13,0,No,47,Far,PhD,Married,2,Senior,Medium,72,Yes,No,No,Good,Medium,Stayed
232,26,Male,17,Media,6523,0,1,0,2,2,18,3,Yes,85,Far,Master’s Degree,Single,3,Entry,Medium,86,Yes,No,Yes,Good,High,Left
233,48,Female,15,Technology,6837,1,1,0,0,0,5,5,No,36,Far,Bachelor’s Degree,Single,0,Mid,Medium,70,No,No,No,Poor,Medium,Stayed
234,44,Male,31,Media,6033,0,1,0,2,4,7,1,No,28,Medium,Associate Degree,Married,0,Mid,Large,38,Yes,No,No,Poor,Medium,Stayed
235,59,Female,45,Finance,8127,1,1,0,0,0,6,2,Yes,22,Medium,Associate Degree,Married,1,Mid,Large,79,No,No,No,Poor,High,Left
236,25,Female,17,Healthcare,8611,0,1,0,0,0,12,4,No,4,Near,Associate Degree,Single,5,Entry,Medium,60,No,No,No,Good,Low,Stayed
237,43,Male,27,Education,3536,1,1,0,0,0,8,6,No,48,Far,Associate Degree,Single,3,Entry,Medium,85,Yes,No,No,Excellent,Low,Stayed
238,25,Female,10,Media,6205,0,1,0,0,0,14,7,No,50,Far,Master’s Degree,Single,3,Mid,Medium,74,No,No,No,Poor,Medium,Left
239,55,Male,33,Education,4831,0,1,0,0,0,12,7,Yes,63,Far,High School,Married,5,Senior,Small,50,No,No,No,Poor,Medium,Left
240,18,Female,9,Media,4764,1,1,0,1,1,9,1,No,93,Far,Master’s Degree,Married,1,Entry,Large,57,No,No,No,Good,High,Stayed
241,59,Male,30,Education,5520,0,1,0,0,0,6,4,No,50,Far,Bachelor’s Degree,Single,0,Mid,Medium,58,No,No,No,Good,High,Left
242,40,Female,12,Healthcare,8482,0,1,0,1,4,21,0,No,18,Medium,Master’s Degree,Divorced,1,Entry,Large,46,No,No,No,Poor,Medium,Left
243,22,Female,1,Media,6326,0,1,0,0,0,13,0,No,2,Near,Bachelor’s Degree,Married,4,Entry,Medium,79,No,No,No,Good,Medium,Stayed
244,58,Female,17,Education,4952,0,1,0,2,3,9,6,No,49,Far,Bachelor’s Degree,Single,1,Mid,Small,28,No,No,No,Excellent,Medium,Left
245,39,Male,13,Healthcare,8976,0,1,0,4,2,25,3,No,82,Far,Master’s Degree,Divorced,0,Entry,Medium,25,No,No,No,Good,Medium,Stayed
246,40,Male,29,Education,4592,0,1,1,0,0,15,5,Yes,68,Far,Master’s Degree,Single,2,Entry,Medium,72,No,No,No,Good,Low,Left
247,36,Male,13,Media,6389,0,1,0,1,1,16,3,Yes,87,Far,Bachelor’s Degree,Married,5,Mid,Large,64,No,No,No,Good,Medium,Stayed
248,19,Male,5,Healthcare,8482,0,1,0,0,0,8,4,No,57,Far,High School,Divorced,5,Senior,Medium,31,No,No,No,Fair,Low,Stayed
249,20,Female,8,Technology,7412,1,1,0,1,3,8,4,No,19,Medium,Bachelor’s Degree,Single,0,Senior,Large,81,No,No,No,Good,Low,Stayed
250,45,Male,15,Healthcare,7730,1,1,0,0,0,6,4,No,81,Far,Master’s Degree,Married,2,Entry,Medium,76,Yes,No,No,Poor,Medium,Stayed
251,18,Male,10,Media,5842,1,1,0,0,0,11,3,No,84,Far,Associate Degree,Married,0,Senior,Large,21,No,No,Yes,Good,Low,Stayed
252,32,Female,13,Education,3951,1,1,0,0,0,25,5,No,56,Far,PhD,Single,2,Mid,Medium,82,No,No,No,Good,Low,Left
253,20,Male,10,Media,5784,1,1,0,0,0,15,5,No,1,Near,Bachelor’s Degree,Single,6,Senior,Medium,68,No,No,No,Excellent,Medium,Stayed
254,33,Female,11,Technology,9415,0,1,0,2,3,21,4,Yes,97,Far,Bachelor’s Degree,Single,2,Senior,Large,46,No,No,No,Fair,Medium,Stayed
255,43,Male,20,Technology,10994,0,1,0,2,1,7,3,No,7,Near,PhD,Single,3,Entry,Medium,24,No,No,No,Fair,Low,Stayed
256,32,Female,11,Technology,9305,0,1,0,0,0,17,1,Yes,35,Far,Bachelor’s Degree,Single,3,Entry,Large,67,No,No,No,Excellent,Low,Left
257,37,Male,12,Finance,11806,0,1,0,2,1,29,1,No,50,Far,Associate Degree,Married,4,Entry,Small,76,No,No,No,Good,Low,Stayed
258,19,Male,8,Media,6113,0,1,0,0,0,10,4,No,58,Far,PhD,Single,0,Entry,Large,44,No,No,No,Excellent,High,Stayed
259,20,Female,12,Technology,9242,0,1,0,1,1,13,7,No,71,Far,High School,Married,0,Entry,Small,73,No,No,No,Excellent,Low,Left
260,30,Male,7,Technology,6279,1,1,0,2,3,17,0,Yes,90,Far,Associate Degree,Single,2,Entry,Medium,48,No,No,No,Poor,Medium,Left
261,40,Male,11,Technology,10512,0,1,0,0,0,27,5,No,74,Far,Associate Degree,Married,2,Senior,Large,66,No,No,No,Good,High,Stayed
262,34,Male,19,Healthcare,7909,1,1,0,2,1,29,2,Yes,12,Medium,Bachelor’s Degree,Married,3,Mid,Small,48,No,No,Yes,Poor,Low,Left
263,55,Male,5,Media,5788,1,1,0,0,0,11,6,No,63,Far,Master’s Degree,Divorced,1,Senior,Medium,13,No,No,No,Poor,High,Stayed
264,33,Female,20,Healthcare,7265,1,1,0,0,0,14,4,No,40,Far,Bachelor’s Degree,Single,2,Mid,Small,86,No,No,No,Poor,Low,Left
265,26,Male,18,Finance,10661,0,1,0,4,2,13,3,No,36,Far,Bachelor’s Degree,Single,3,Entry,Small,45,Yes,No,No,Poor,Low,Stayed
266,25,Female,7,Education,4811,0,1,0,0,0,12,5,No,79,Far,Associate Degree,Divorced,2,Mid,Small,38,No,No,Yes,Poor,High,Left
267,27,Male,12,Media,5329,1,1,0,2,2,14,6,Yes,20,Medium,Master’s Degree,Married,3,Mid,Small,35,No,No,Yes,Good,Low,Left
268,35,Male,25,Healthcare,7153,1,1,0,2,3,21,0,No,63,Far,Bachelor’s Degree,Married,2,Entry,Small,91,No,No,No,Poor,Low,Left
269,50,Male,40,Education,3043,1,1,0,0,0,12,5,No,24,Medium,Bachelor’s Degree,Married,3,Mid,Medium,102,No,No,No,Poor,Medium,Stayed
270,50,Male,14,Technology,9495,0,1,0,2,1,5,4,Yes,96,Far,Associate Degree,Single,0,Entry,Medium,23,Yes,No,No,Good,Medium,Left
271,58,Male,4,Technology,8151,1,1,0,0,0,12,4,No,15,Medium,High School,Married,1,Mid,Small,8,Yes,No,No,Good,Low,Stayed
272,33,Female,22,Healthcare,7714,1,1,0,2,1,12,4,No,7,Near,Bachelor’s Degree,Married,2,Senior,Large,83,No,No,Yes,Poor,High,Stayed
273,20,Male,11,Finance,7628,1,1,0,3,3,9,2,No,17,Medium,Bachelor’s Degree,Single,1,Entry,Medium,84,No,No,Yes,Good,Low,Stayed
274,24,Male,9,Technology,8486,1,1,0,0,0,10,5,No,11,Medium,High School,Single,0,Senior,Medium,18,Yes,No,No,Good,Medium,Stayed
275,55,Male,2,Education,3553,1,1,0,0,0,7,4,Yes,59,Far,Bachelor’s Degree,Single,2,Entry,Small,28,No,No,No,Good,High,Left
276,45,Female,33,Healthcare,6063,1,1,0,0,0,5,5,No,6,Near,Bachelor’s Degree,Single,4,Mid,Medium,84,No,No,Yes,Excellent,Medium,Stayed
277,50,Male,39,Healthcare,7600,1,1,0,0,0,10,1,No,60,Far,Bachelor’s Degree,Single,0,Senior,Small,107,No,Yes,No,Excellent,Low,Stayed
278,44,Male,1,Education,3288,1,1,0,0,0,9,5,No,10,Near,PhD,Married,4,Mid,Medium,38,No,No,No,Poor,Low,Stayed
279,59,Male,16,Healthcare,8392,0,1,0,1,3,6,5,No,17,Medium,Master’s Degree,Married,0,Mid,Medium,26,No,No,No,Good,Very High,Stayed
280,32,Female,21,Healthcare,7104,1,1,0,2,4,10,4,No,31,Far,High School,Married,0,Entry,Large,25,No,No,Yes,Fair,Low,Left
281,33,Female,3,Education,3815,1,1,0,1,4,11,2,No,6,Near,Bachelor’s Degree,Married,0,Senior,Small,14,Yes,No,No,Good,Low,Stayed
282,34,Female,18,Education,4328,1,1,0,0,0,22,0,No,20,Medium,Bachelor’s Degree,Single,3,Mid,Small,57,No,No,No,Fair,High,Left
283,43,Female,23,Finance,6952,1,1,1,4,4,5,7,Yes,24,Medium,High School,Single,0,Mid,Medium,61,Yes,No,Yes,Fair,Very High,Stayed
284,40,Male,18,Media,6369,0,1,0,1,1,29,4,No,98,Far,Associate Degree,Married,2,Mid,Medium,45,Yes,No,No,Good,Low,Stayed
285,22,Male,1,Healthcare,8756,0,1,1,1,1,12,6,Yes,55,Far,Bachelor’s Degree,Single,4,Entry,Medium,23,No,No,No,Good,Low,Left
286,58,Male,9,Technology,5532,1,1,0,1,4,7,6,Yes,4,Near,Bachelor’s Degree,Divorced,1,Mid,Medium,19,Yes,No,No,Good,Medium,Stayed
287,55,Male,34,Technology,8673,1,1,0,2,3,12,4,No,97,Far,Bachelor’s Degree,Single,0,Mid,Large,86,No,No,No,Poor,Low,Left
288,38,Female,14,Education,3891,1,1,0,2,2,21,4,Yes,82,Far,Bachelor’s Degree,Married,3,Mid,Medium,75,Yes,No,No,Good,Low,Stayed
289,27,Male,14,Media,6029,0,1,0,2,1,24,4,No,60,Far,Associate Degree,Divorced,1,Mid,Small,74,Yes,No,No,Good,Medium,Stayed
290,22,Female,11,Education,4137,1,1,0,1,2,14,7,Yes,19,Medium,High School,Single,3,Entry,Medium,83,No,No,No,Poor,Medium,Left
291,23,Male,2,Healthcare,8081,0,1,0,0,0,15,6,No,81,Far,Associate Degree,Married,0,Senior,Medium,52,No,No,No,Good,High,Stayed
292,29,Male,7,Finance,6932,1,1,0,3,2,17,2,No,44,Far,High School,Married,1,Senior,Medium,17,Yes,No,No,Good,High,Stayed
293,57,Female,14,Education,5795,0,1,0,3,1,9,3,No,3,Near,Associate Degree,Married,6,Senior,Medium,83,No,No,Yes,Fair,Medium,Stayed
294,57,Male,47,Technology,9191,0,1,0,0,0,9,2,No,19,Medium,Associate Degree,Married,4,Mid,Medium,114,No,No,No,Fair,Low,Stayed
295,46,Male,38,Healthcare,7244,1,1,0,0,0,6,7,Yes,48,Far,PhD,Married,3,Mid,Small,46,No,No,Yes,Poor,Low,Stayed
296,42,Male,6,Technology,8405,1,1,0,1,3,7,4,No,55,Far,Master’s Degree,Single,1,Mid,Medium,8,No,No,No,Poor,High,Left
297,45,Male,31,Media,4968,1,1,0,4,3,7,3,Yes,99,Far,High School,Divorced,0,Entry,Small,92,No,No,Yes,Good,Low,Left
298,36,Female,23,Technology,10442,0,1,0,0,0,20,0,No,47,Far,High School,Single,1,Senior,Medium,30,No,No,No,Good,Medium,Stayed
299,26,Female,16,Finance,6605,1,1,0,2,2,18,7,No,70,Far,Associate Degree,Married,2,Mid,Medium,46,No,No,No,Good,Low,Left
300,37,Female,9,Technology,10730,0,1,0,1,4,29,4,No,21,Medium,Master’s Degree,Married,0,Mid,Small,36,No,No,No,Poor,Low,Stayed
301,20,Female,6,Finance,8622,0,1,0,0,0,8,0,Yes,73,Far,Associate Degree,Single,4,Mid,Small,82,No,No,No,Good,High,Left
302,44,Female,36,Technology,7140,1,1,0,0,0,12,5,No,1,Near,Bachelor’s Degree,Married,2,Entry,Large,83,No,Yes,No,Poor,Low,Left
303,23,Female,9,Media,6125,0,1,0,1,2,9,7,Yes,53,Far,Bachelor’s Degree,Divorced,0,Mid,Medium,41,No,No,No,Good,Low,Left
304,28,Male,7,Finance,7655,1,1,0,3,1,20,5,No,30,Medium,Associate Degree,Single,2,Mid,Small,14,No,Yes,No,Excellent,Medium,Stayed
305,48,Male,10,Finance,7049,1,1,0,1,2,5,1,No,38,Far,Master’s Degree,Single,0,Senior,Small,31,No,No,No,Fair,High,Stayed
306,40,Female,8,Education,3752,1,1,0,0,0,21,3,Yes,78,Far,Associate Degree,Divorced,0,Mid,Small,73,No,No,No,Good,Low,Left
307,46,Male,12,Finance,7931,1,1,0,0,0,6,5,Yes,4,Near,Bachelor’s Degree,Married,3,Mid,Medium,54,No,No,No,Excellent,Medium,Stayed
308,54,Female,41,Healthcare,6877,1,1,0,3,1,7,2,No,45,Far,High School,Married,2,Mid,Medium,67,No,No,No,Poor,Medium,Stayed
309,47,Male,1,Technology,9605,0,1,0,0,0,6,4,No,69,Far,High School,Single,0,Senior,Large,16,No,No,No,Fair,High,Left
310,38,Male,2,Education,4098,1,1,0,2,4,22,7,No,77,Far,High School,Divorced,0,Mid,Medium,15,No,No,No,Excellent,Medium,Left
311,23,Female,9,Healthcare,6957,1,1,0,0,0,12,5,No,69,Far,Master’s Degree,Married,2,Entry,Medium,81,No,No,No,Good,High,Stayed
312,46,Male,29,Healthcare,6468,1,1,0,2,4,10,6,No,21,Medium,High School,Single,3,Mid,Medium,72,Yes,No,No,Good,Medium,Stayed
313,38,Male,14,Education,6299,0,1,0,2,2,17,3,No,53,Far,Bachelor’s Degree,Single,0,Senior,Medium,63,No,No,No,Good,Low,Stayed
314,59,Male,15,Education,5154,0,1,0,0,0,9,4,No,49,Far,PhD,Divorced,0,Senior,Medium,49,No,No,Yes,Poor,Very High,Stayed
315,39,Male,11,Education,5802,0,1,0,0,0,22,1,Yes,17,Medium,Bachelor’s Degree,Married,1,Entry,Medium,73,No,Yes,Yes,Fair,Medium,Stayed
316,32,Female,16,Education,5329,0,1,0,0,0,21,3,Yes,7,Near,Bachelor’s Degree,Married,1,Mid,Small,49,No,No,Yes,Excellent,Low,Stayed
317,34,Male,2,Finance,11093,0,1,0,0,0,24,5,Yes,17,Medium,Associate Degree,Married,1,Senior,Medium,66,No,No,No,Good,Low,Left
318,24,Female,1,Healthcare,7256,1,1,0,2,3,12,4,No,11,Medium,High School,Married,0,Mid,Small,61,No,No,No,Fair,High,Left
319,19,Male,7,Technology,8060,1,1,0,0,0,15,5,No,20,Medium,Bachelor’s Degree,Divorced,1,Senior,Small,42,No,No,No,Good,High,Stayed
320,26,Male,16,Media,6033,0,1,0,2,3,21,6,No,6,Near,Bachelor’s Degree,Single,6,Entry,Medium,46,No,No,No,Fair,High,Left
321,31,Female,3,Technology,9216,0,1,0,0,0,14,1,Yes,98,Far,Master’s Degree,Married,4,Entry,Medium,43,No,No,No,Fair,High,Left
322,44,Female,4,Finance,11515,0,1,0,0,0,8,4,No,53,Far,Associate Degree,Married,0,Senior,Large,54,No,No,No,Good,Low,Stayed
323,37,Male,8,Technology,7512,1,1,0,0,0,27,3,No,50,Far,Bachelor’s Degree,Single,0,Senior,Small,55,No,No,No,Good,Low,Stayed
324,30,Male,13,Healthcare,9321,0,1,0,1,4,19,6,No,94,Far,Associate Degree,Single,0,Entry,Small,51,No,No,No,Good,Low,Left
325,47,Female,4,Technology,8766,1,1,0,1,2,12,3,No,10,Near,High School,Single,0,Senior,Large,70,No,No,Yes,Good,Low,Stayed
326,45,Male,33,Healthcare,9436,0,1,0,2,3,5,1,No,54,Far,Bachelor’s Degree,Married,1,Entry,Small,97,Yes,No,Yes,Poor,Low,Stayed
327,42,Male,11,Media,5415,1,1,0,0,0,5,5,No,9,Near,High School,Married,3,Entry,Large,52,Yes,No,No,Fair,Medium,Stayed
328,48,Female,18,Technology,8762,1,1,0,0,0,12,1,No,54,Far,Bachelor’s Degree,Single,4,Entry,Small,47,No,No,No,Good,High,Left
329,49,Female,29,Education,4453,1,1,0,0,0,7,4,Yes,87,Far,Associate Degree,Married,4,Mid,Large,53,No,No,No,Fair,High,Stayed
330,20,Female,7,Education,4647,0,1,0,0,0,11,4,Yes,13,Medium,Associate Degree,Single,1,Entry,Medium,15,No,No,No,Fair,High,Left
331,42,Male,26,Media,5890,1,1,0,2,3,7,0,No,7,Near,Bachelor’s Degree,Married,0,Entry,Small,101,No,No,No,Good,High,Stayed
332,39,Female,6,Technology,9452,0,1,0,1,2,18,1,Yes,65,Far,Master’s Degree,Married,1,Entry,Medium,8,No,No,Yes,Good,High,Stayed
333,18,Male,3,Healthcare,8548,0,1,0,0,0,11,3,Yes,30,Medium,Bachelor’s Degree,Single,1,Mid,Medium,58,No,No,Yes,Excellent,Medium,Left
334,46,Female,34,Education,4628,0,1,0,1,1,11,6,No,69,Far,Master’s Degree,Married,3,Entry,Large,95,Yes,No,No,Good,Low,Stayed
335,38,Male,15,Finance,6841,1,1,0,0,0,27,3,No,82,Far,Associate Degree,Married,2,Mid,Large,47,No,No,No,Good,High,Left
336,33,Female,18,Education,4285,1,1,0,1,4,25,6,No,15,Medium,Master’s Degree,Married,0,Mid,Small,86,No,Yes,No,Poor,High,Left
337,31,Male,10,Finance,8351,1,1,0,0,0,22,4,No,53,Far,Bachelor’s Degree,Married,2,Entry,Large,28,No,No,No,Good,Medium,Stayed
338,29,Male,4,Healthcare,7419,1,1,0,0,0,21,4,No,5,Near,Associate Degree,Married,1,Mid,Medium,46,No,No,No,Fair,Low,Left
339,26,Female,3,Healthcare,7321,1,1,0,2,3,10,0,Yes,41,Far,High School,Married,3,Mid,Small,77,No,No,No,Good,High,Stayed
340,29,Male,12,Technology,11368,0,1,0,3,3,10,3,No,13,Medium,Master’s Degree,Married,2,Senior,Medium,43,No,No,No,Poor,Low,Stayed
341,19,Female,7,Education,4102,1,1,0,0,0,13,0,No,82,Far,Bachelor’s Degree,Married,4,Entry,Medium,22,No,No,No,Good,High,Left
342,21,Male,3,Healthcare,9090,0,1,0,0,0,13,4,No,44,Far,Bachelor’s Degree,Single,1,Senior,Small,52,No,No,Yes,Good,Medium,Left
343,47,Male,19,Healthcare,7557,1,1,0,0,0,7,0,No,29,Medium,Master’s Degree,Married,0,Senior,Medium,79,No,No,No,Good,Low,Stayed
344,44,Male,17,Healthcare,7852,1,1,0,0,0,12,1,No,14,Medium,Associate Degree,Married,0,Mid,Medium,31,Yes,No,No,Good,Medium,Stayed
345,24,Female,6,Technology,7795,1,1,1,2,4,14,3,Yes,32,Far,High School,Married,1,Entry,Large,72,No,No,No,Fair,Low,Stayed
346,50,Female,33,Technology,10508,0,1,0,0,0,8,0,Yes,12,Medium,Bachelor’s Degree,Single,4,Senior,Small,75,No,No,No,Poor,Low,Stayed
347,42,Male,30,Healthcare,9487,0,1,0,0,0,9,6,No,43,Far,Bachelor’s Degree,Single,1,Mid,Medium,81,No,No,No,Good,Low,Stayed
348,24,Female,4,Media,5353,1,1,0,2,1,15,0,No,64,Far,PhD,Single,4,Entry,Small,7,No,No,Yes,Fair,Low,Left
349,30,Female,19,Healthcare,7343,1,1,0,0,0,16,2,Yes,20,Medium,High School,Married,0,Mid,Large,54,No,No,No,Good,Low,Stayed
350,33,Female,19,Technology,9173,0,1,0,0,0,22,2,Yes,70,Far,High School,Married,1,Mid,Large,79,No,No,No,Good,Low,Stayed
351,31,Female,10,Healthcare,8528,0,1,0,2,2,10,2,No,31,Far,Associate Degree,Single,1,Mid,Medium,82,No,No,No,Excellent,Very High,Left
352,35,Female,4,Technology,10228,0,1,0,0,0,28,2,No,49,Far,High School,Single,1,Mid,Medium,11,No,No,No,Fair,Low,Left
